Price,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,META,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,
2024-05-23,,,423.0556335449219,173.74000549316406,,429.5946728037583,181.89999389648438,,421.49024192824197,173.25999450683594,,428.9704875231151,181.8000030517578,,17211700,71975500
2024-05-24,,,426.18646240234375,179.24000549316406,,427.07814273445496,180.0800018310547,,420.4895772016025,173.72999572753906,,423.2438961414034,174.83999633789062,,11855300,65584500
2024-05-28,,,426.3450012207031,176.75,,426.8403825578059,178.25,,422.6593628632313,173.16000366210938,,425.6613725566471,176.39999389648438,,15718000,59736600
2024-05-29,,,425.2055969238281,176.19000244140625,,426.959235835121,178.14999389648438,,421.7577322025146,173.92999267578125,,421.7577322025146,174.19000244140625,,15517100,54782600
2024-05-30,,,410.8395690917969,178.7899932861328,,420.38058819244,182.6699981689453,,410.4135181651845,175.3800048828125,,420.38058819244,178.5800018310547,,28394500,77618400
2024-05-31,,,411.2952880859375,178.0800018310547,,412.90031868017155,180.32000732421875,,400.7733939809139,173.82000732421875,,412.90031868017155,178.5,,47995300,67314600
2024-06-03,,,409.7001647949219,176.2899932861328,,412.58328776743826,182.63999938964844,,405.14268074171713,174.49000549316406,,411.6916074194493,178.1300048828125,,17484700,68568900
2024-06-04,,,412.22662353515625,174.77000427246094,,412.5932008783865,177.75999450683594,,405.89563568095855,174.0,,408.62023297171766,174.77999877929688,,14348900,60056300
2024-06-05,,,420.0932922363281,175.0,,420.1626226445845,176.14999389648438,,412.45449022904074,172.1300048828125,,413.95055154632206,175.35000610351562,,16988000,57953800
2024-06-06,,,420.5985412597656,177.94000244140625,,421.3812522043053,179.72999572753906,,416.69493407447,172.72999572753906,,420.09327287817626,174.60000610351562,,14861300,69887000
2024-06-07,,,419.93475341796875,177.47999572753906,,422.3422993904052,179.35000610351562,,419.09259912200673,175.5800018310547,,422.2630516824485,176.1300048828125,,13621700,56244900
2024-06-10,,,423.9176025390625,173.7899932861328,,424.12565422580445,178.57000732421875,,419.9743866143219,173.1699981689453,,420.7769019274312,176.05999755859375,,13982900,50774600
2024-06-11,,,428.68316650390625,170.66000366210938,,428.82188778491104,174.75,,421.3218074365333,167.41000366210938,,421.54969372575147,173.9199981689453,,14551100,64761900
2024-06-12,,,436.98577880859375,177.2899932861328,,439.3041598174871,180.5500030517578,,429.2479248102113,169.8000030517578,,431.29881078427445,171.1199951171875,,22366200,90389400
2024-06-13,,,437.5009765625,182.47000122070312,,439.2942848532079,191.0800018310547,,435.31139947750404,181.22999572753906,,436.7777391476236,188.38999938964844,,15960600,118984100
2024-06-14,,,438.4818420410156,178.00999450683594,,439.04658401937843,186.0,,432.6858743754039,176.9199981689453,,434.23146172147676,185.8000030517578,,13582000,82038200
2024-06-17,,,444.2282409667969,187.44000244140625,,446.774508213362,188.80999755859375,,436.64891280244507,177.0,,438.5016341053226,177.9199981689453,,20790000,109786100
2024-06-18,,,442.2170104980469,184.86000061035156,,445.9819268194956,187.1999969482422,,440.7804227549636,182.3699951171875,,445.55587588842855,186.55999755859375,,17112500,68982300
2024-06-20,,,441.58294677734375,181.57000732421875,,442.40526651332897,185.2100067138672,,437.1938450442549,179.66000366210938,,442.17738020784964,184.67999267578125,,19877400,55893100
2024-06-21,,,445.625244140625,183.00999450683594,,446.4178422030527,183.9499969482422,,442.3854610099622,180.69000244140625,,443.24741971766383,182.3000030517578,,34187100,61937300
2024-06-24,,,443.53472900390625,182.5800018310547,,448.5677899641911,188.8000030517578,,442.286358388998,182.5500030517578,,445.64502805126915,184.97000122070312,,15913700,61992100
2024-06-25,,,446.784423828125,187.35000610351562,,447.25008347754516,187.97000122070312,,442.62320865306464,182.00999450683594,,444.10935261048957,184.39999389648438,,16413400,62905700
2024-06-26,,,447.98321533203125,196.3699951171875,,449.4099158773303,197.75999450683594,,444.04988664900225,186.36000061035156,,444.8524019262736,186.5399932861328,,16507000,95737100
2024-06-27,,,448.6668701171875,197.4199981689453,,451.9562093572158,198.72000122070312,,447.5968295279366,194.0500030517578,,448.00304584092294,195.1699981689453,,14806300,72746500
2024-06-28,,,442.8213806152344,197.8800048828125,,451.17350253784576,203.1999969482422,,442.2863603157035,195.25999450683594,,448.88484322432845,199.5500030517578,,28362300,95438100
2024-07-01,,,452.5110168457031,209.86000061035156,,453.1450891922846,213.22999572753906,,441.5432675183624,200.85000610351562,,444.5155553424217,201.02000427246094,,17662800,135691400
2024-07-02,,,455.0374450683594,231.25999450683594,,455.3445790550665,231.3000030517578,,448.9244265313974,218.05999755859375,,449.01362177266395,218.88999938964844,,13979800,205047900
2024-07-03,,,456.5137023925781,246.38999938964844,,456.76139305889615,248.35000610351562,,453.65041401249385,234.25,,453.957548019874,234.55999755859375,,9932800,166561500
2024-07-05,,,463.240966796875,251.52000427246094,,464.0236777303131,252.3699951171875,,454.7303195449201,242.4600067138672,,455.36439189726417,249.80999755859375,,16000300,154501200
2024-07-08,,,461.93316650390625,252.94000244140625,,463.3797017370924,259.44000244140625,,460.1696102030399,244.57000732421875,,462.24030050538414,247.7100067138672,,12962300,157219600
2024-07-09,,,455.2950744628906,262.3299865722656,,463.0130936996793,265.6099853515625,,453.7692915232205,250.3000030517578,,462.6861553304454,251.0,,17207200,160210900
2024-07-10,,,461.9430847167969,263.260009765625,,462.1511364069266,267.5899963378906,,454.6213342335764,257.8599853515625,,456.9595498058476,262.79998779296875,,18196100,128519400
2024-07-11,,,450.49981689453125,241.02999877929688,,460.4866917201194,271.0,,447.3788901655864,239.64999389648438,,458.703330934161,263.29998779296875,,23111200,221707300
2024-07-12,,,449.3603820800781,248.22999572753906,,452.1444226722039,251.83999633789062,,446.48717647887116,233.08999633789062,,450.1331757277914,235.8000030517578,,16324300,155955800
2024-07-15,,,449.7666015625,252.63999938964844,,453.0361364302562,265.6000061035156,,447.2599732817251,251.72999572753906,,449.1126945889487,255.97000122070312,,14429400,146912900
2024-07-16,,,445.36761474609375,256.55999755859375,,450.1034589951911,258.6199951171875,,442.53404808528967,245.8000030517578,,450.0242112870306,255.30999755859375,,17175700,126332500
2024-07-17,,,439.42303466796875,248.5,,440.7407659095282,258.4700012207031,,435.12312844393387,246.17999267578125,,438.5016326704633,252.72999572753906,,21778000,115584800
2024-07-18,,,436.3021240234375,249.22999572753906,,440.5425867682437,257.1400146484375,,430.38727005541875,247.1999969482422,,440.23545277919766,251.08999633789062,,20794800,110869000
2024-07-19,,,433.0722351074219,239.1999969482422,,437.0650374995757,249.44000244140625,,428.00945262308335,236.8300018310547,,429.09929755421246,247.7899932861328,,20940400,87403900
2024-07-22,,,438.84844970703125,251.50999450683594,,440.4931194808367,253.2100067138672,,434.8556770812407,243.75,,437.70907860515956,244.2100067138672,,15808800,101225400
2024-07-23,,,440.7407531738281,246.3800048828125,,444.2480612797599,255.75999450683594,,439.00691860605986,245.6300048828125,,439.79951659991235,253.60000610351562,,13107100,111928200
2024-07-24,,,424.9381408691406,215.99000549316406,,437.4019532970569,225.99000549316406,,423.6402440749842,214.7100067138672,,436.3814688657199,225.4199981689453,,26805800,167942900
2024-07-25,,,414.53509521484375,220.25,,425.8297836093588,226.0,,413.65333216081086,216.22999572753906,,424.83902093903856,216.8000030517578,,29943800,100636500
2024-07-26,,,421.34161376953125,219.8000030517578,,424.9579215661057,222.27999877929688,,413.41551271082733,215.3300018310547,,414.33694493801545,221.19000244140625,,23583800,94604100
2024-07-29,,,422.78814697265625,232.10000610351562,,428.15806348242296,234.27000427246094,,420.77690004799786,224.6999969482422,,427.59332152811265,224.89999389648438,,15125800,129201800
2024-07-30,,,419.01336669921875,222.6199951171875,,425.0867165408092,232.41000366210938,,413.5046983714735,220.0,,423.7690154776861,232.25,,32687600,100560300
2024-07-31,,,414.4855651855469,232.07000732421875,,417.88387385546883,234.67999267578125,,408.4022679352166,226.7899932861328,,416.61569885909415,227.89999389648438,,42891400,67497000
2024-08-01,,,413.2569885253906,216.86000061035156,,423.5113878535516,231.8699951171875,,409.2741336141255,214.3300018310547,,416.9030180044247,227.69000244140625,,30296400,83861900
2024-08-02,,,404.7166442871094,207.6699981689453,,411.1665191178448,216.1300048828125,,400.60498514306653,205.77999877929688,,408.6796950737874,214.8800048828125,,29437900,82880100
2024-08-05,,,391.4998474121094,198.8800048828125,,397.3354538191348,203.8800048828125,,382.01824178124633,182.0,,385.57510623229217,185.22000122070312,,40709200,100308800
2024-08-06,,,395.9186706542969,200.63999938964844,,401.92272047285906,202.89999389648438,,394.8189385631437,192.6699981689453,,396.30508262297985,200.75,,24946500,73783900
2024-08-07,,,394.7495422363281,191.75999450683594,,406.2919206772892,203.49000549316406,,393.79841858999345,191.47999572753906,,404.865250325625,200.77000427246094,,20650900,71159800
2024-08-08,,,398.9701843261719,198.83999633789062,,402.1108847615145,200.6999969482422,,396.24558724095715,192.0399932861328,,398.72249368206144,195.6999969482422,,20203000,65033900
2024-08-09,,,402.2694396972656,200.0,,404.2806866644843,200.8800048828125,,398.5441926988125,195.11000061035156,,400.2978317019802,197.0500030517578,,19276700,58648300
2024-08-12,,,403.0521545410156,197.49000549316406,,404.98415381866863,199.25999450683594,,400.50588725302117,194.6699981689453,,403.29984520555183,199.02000427246094,,16762900,64044900
2024-08-13,,,410.1856384277344,207.8300018310547,,411.1169577013194,208.49000549316406,,405.7866500141935,197.05999755859375,,405.8064543815787,198.47000122070312,,19414300,76247400
2024-08-14,,,413.0093078613281,201.3800048828125,,413.8613794713292,208.44000244140625,,408.6400711388976,198.75,,410.9683392009438,207.38999938964844,,18267000,70250000
2024-08-15,,,417.8926696777344,214.13999938964844,,417.9720602254848,215.8800048828125,,414.5477862717882,204.82000732421875,,416.6718241885771,205.02000427246094,,20752100,89848500
2024-08-16,,,415.3517150878906,216.1199951171875,,418.20032404609645,219.8000030517578,,414.19042017435385,210.8000030517578,,417.4658479496036,211.14999389648438,,22775600,88765100
2024-08-19,,,418.388916015625,222.72000122070312,,418.60727787010427,222.97999572753906,,413.3566884761521,214.08999633789062,,415.8380594178836,217.07000732421875,,15234000,76435200
2024-08-20,,,421.6345520019531,221.10000610351562,,422.6866508922164,228.22000122070312,,418.4981256850532,219.55999755859375,,418.5576761663757,224.8800048828125,,16387600,74001200
2024-08-21,,,420.9795227050781,223.27000427246094,,423.2226616504916,224.66000366210938,,418.5775420794304,218.86000061035156,,420.9199419299025,222.6699981689453,,16067300,70146000
2024-08-22,,,412.4534912109375,210.66000366210938,,423.60975624910697,224.8000030517578,,411.5204932561933,210.32000732421875,,421.19784052472494,223.82000732421875,,19361900,79514500
2024-08-23,,,413.68426513671875,220.32000732421875,,416.1358609497773,221.47999572753906,,409.01927543893964,214.2100067138672,,413.87285176004434,214.4600067138672,,18493800,81525200
2024-08-26,,,410.4088134765625,213.2100067138672,,414.1705802586453,219.08999633789062,,408.2748405512739,211.00999450683594,,413.2673576122786,218.75,,13152800,59301200
2024-08-27,,,410.7562255859375,209.2100067138672,,411.27233984867695,215.66000366210938,,407.19298047026894,206.94000244140625,,409.7835172509794,213.25,,13492900,62821400
2024-08-28,,,407.5404052734375,205.75,,411.9076124558987,211.83999633789062,,404.2749123464537,202.58999633789062,,411.78851148667684,209.72000122070312,,14882700,64116400
2024-08-29,,,410.0415954589844,206.27999877929688,,418.9050455158515,214.88999938964844,,407.5403843631331,205.97000122070312,,411.8480408399638,209.8000030517578,,17045200,62308800
2024-08-30,,,414.0316467285156,214.11000061035156,,414.37901443017955,214.57000732421875,,409.05896964037805,207.02999877929688,,412.50311373853776,208.6300048828125,,24308300,63370600
2024-09-03,,,406.3890380859375,210.60000610351562,,416.7512462836699,219.89999389648438,,403.99699269665393,209.63999938964844,,414.79592463376775,215.25999450683594,,20313600,76714200
2024-09-04,,,405.8530578613281,219.41000366210938,,408.1756176150405,222.22000122070312,,401.356814564364,210.57000732421875,,402.8853476688359,210.58999633789062,,15135800,80651800
2024-09-05,,,405.3468322753906,230.1699981689453,,410.0217264889614,235.0,,403.10366332769695,222.25,,404.58255066568705,223.49000549316406,,14195500,119355000
2024-09-06,,,398.7066955566406,210.72999572753906,,407.5899853655918,233.60000610351562,,397.813377784307,210.50999450683594,,406.01183707940055,232.60000610351562,,19609500,112177000
2024-09-09,,,402.6967468261719,216.27000427246094,,405.6049064318399,219.8699951171875,,399.1533416913916,213.6699981689453,,404.2054095225525,216.1999969482422,,15295100,67443500
2024-09-10,,,411.1135559082031,226.1699981689453,,413.2276585385216,226.39999389648438,,404.6619913629379,218.63999938964844,,405.1582655587275,220.07000732421875,,19594300,78891100
2024-09-11,,,419.8876953125,228.1300048828125,,420.83059814465895,228.47000122070312,,406.527971667463,216.8000030517578,,412.4038716868024,224.5500030517578,,19266900,83548600
2024-09-12,,,423.81817626953125,229.80999755859375,,424.18541433930886,231.4499969482422,,416.62220020874884,223.8300018310547,,420.1556701684846,224.66000366210938,,17395700,71894900
2024-09-13,,,427.38140869140625,230.2899932861328,,428.61215900524985,232.6699981689453,,422.2896305914577,226.32000732421875,,422.65686865025475,228.0,,15874600,59515100
2024-09-16,,,428.1258239746094,226.77999877929688,,430.2995073976486,229.9600067138672,,425.0290778075874,223.52999877929688,,427.3913478501723,229.3000030517578,,13834700,54323000
2024-09-17,,,431.9074401855469,227.8699951171875,,438.5575267353336,234.57000732421875,,429.0488958810436,226.5500030517578,,436.949603136594,229.4499969482422,,18874200,66761600
2024-09-18,,,427.59979248046875,227.1999969482422,,432.78089656665435,235.67999267578125,,427.20277916114134,226.8800048828125,,431.75857288155333,230.08999633789062,,18898000,78010200
2024-09-19,,,435.42108154296875,243.9199981689453,,438.21014026162374,244.24000549316406,,433.64441133789575,232.1300048828125,,437.9421630848395,234.0,,21706600,102694600
2024-09-20,,,432.0265808105469,238.25,,435.9669996229732,243.99000549316406,,430.98441698685434,235.9199981689453,,433.9620625290351,241.52000427246094,,55167100,99879100
2024-09-23,,,430.2796936035156,250.0,,433.2076933933247,250.0,,427.182947247431,241.9199981689453,,431.04394501505726,242.61000061035156,,15128900,86927200
2024-09-24,,,425.9720153808594,254.27000427246094,,430.1208604741096,257.19000244140625,,422.9248844858402,249.0500030517578,,429.77346247181356,254.0800018310547,,17015800,88491000
2024-09-25,,,428.8901062011719,257.0199890136719,,429.8925898519273,257.04998779296875,,425.3765064150849,252.27999877929688,,426.6270968939567,252.5399932861328,,13396400,65034300
2024-09-26,,,428.0960388183594,254.22000122070312,,432.05629715674354,261.75,,425.93229062231114,251.52999877929688,,431.847870478453,260.6000061035156,,14492000,67142200
2024-09-27,,,424.8305358886719,260.4599914550781,,428.6320130497984,260.70001220703125,,424.2846464096371,254.1199951171875,,428.30445513023994,257.3800048828125,,14896100,70988100
2024-09-30,,,427.0935363769531,261.6300048828125,,427.21266762088106,264.8599853515625,,422.20028035570283,255.77000427246094,,425.0191139919029,259.0400085449219,,16807300,80705700
2024-10-01,,,417.55517578125,258.0199890136719,,425.28713605707173,263.9800109863281,,415.6891800010871,248.52999877929688,,425.25736081760834,262.6700134277344,,19092900,87397600
2024-10-02,,,414.0217590332031,249.02000427246094,,419.6693623993433,251.16000366210938,,413.6048753371549,241.5,,419.4311301629545,247.5500030517578,,16582300,93983900
2024-10-03,,,413.4361267089844,240.66000366210938,,416.4236768512481,249.7899932861328,,411.20289276743637,237.80999755859375,,414.51800085029123,244.47999572753906,,13686400,80729200
2024-10-04,,,412.9596862792969,250.0800018310547,,416.62219231091404,250.9600067138672,,411.87781215445386,244.5800018310547,,415.12343452898295,246.69000244140625,,19169700,86573200
2024-10-07,,,406.48828125,240.8300018310547,,414.0018496365578,249.8300018310547,,405.95229663138974,240.6999969482422,,412.90013544904184,249.0,,20919800,68113300
2024-10-08,,,411.6197814941406,244.5,,412.5627146887399,246.2100067138672,,405.12853608877566,240.55999755859375,,407.83817411820297,243.55999755859375,,19229300,56303200
2024-10-09,,,414.3492431640625,241.0500030517578,,417.247497795826,247.42999267578125,,411.2127866111198,239.50999450683594,,412.7611596791307,243.82000732421875,,14974300,66289500
2024-10-10,,,412.7413635253906,238.77000427246094,,414.24012144932607,242.7899932861328,,410.0714056441615,232.33999633789062,,412.13592348125917,241.80999755859375,,13848400,83087100
2024-10-11,,,413.2177429199219,217.8000030517578,,414.0217046730069,223.33999633789062,,410.1706121672714,214.3800048828125,,413.039091483719,220.1300048828125,,14144900,142628900
2024-10-14,,,416.0167541503906,219.16000366210938,,420.8802352901763,221.91000366210938,,414.40880028614094,213.74000549316406,,414.65693738807056,220.1300048828125,,16653100,86291900
2024-10-15,,,415.6197204589844,219.57000732421875,,419.3318721896264,224.25999450683594,,412.1656713035286,217.1199951171875,,419.0340894861109,220.00999450683594,,18900200,62988800
2024-10-16,,,413.01922607421875,221.3300018310547,,413.25742799200697,222.82000732421875,,407.4212689749873,218.92999267578125,,412.0763232895253,221.39999389648438,,15508900,49632800
2024-10-17,,,413.6147766113281,220.88999938964844,,419.35170523704693,222.0800018310547,,412.49319205621896,217.89999389648438,,419.2127339196968,221.58999633789062,,14820000,50791800
2024-10-18,,,415.0440673828125,220.6999969482422,,416.52295489433874,222.27999877929688,,413.1582313681452,219.22999572753906,,414.0316788587722,220.7100067138672,,17145300,49611900
2024-10-21,,,415.659423828125,218.85000610351562,,415.8380752730999,220.47999572753906,,410.6669065146117,215.72999572753906,,413.01924141063614,218.89999389648438,,14206100,47329000
2024-10-22,,,424.32440185546875,217.97000122070312,,427.37150260733677,218.22000122070312,,414.92496672704124,215.25999450683594,,415.37159535996557,217.30999755859375,,25482200,43268700
2024-10-23,,,421.4360656738281,213.64999389648438,,427.86776005710016,218.72000122070312,,419.3814831724278,212.11000061035156,,427.6493981928425,217.1300048828125,,19654400,80938900
2024-10-24,,,421.5650939941406,260.4800109863281,,422.80577949754775,262.1199951171875,,419.2524392532927,242.64999389648438,,422.1605988036373,244.67999267578125,,13581600,204491900
2024-10-25,,,424.9595947265625,269.19000244140625,,429.29702642206786,269.489990234375,,423.3913815699701,255.32000732421875,,423.5799681906594,256.010009765625,,16899100,161611900
2024-10-28,,,423.4112548828125,262.510009765625,,428.7213953393787,273.5400085449219,,423.1234073407083,262.239990234375,,428.4434829749879,270.0,,14882400,107653600
2024-10-29,,,428.7312927246094,259.5199890136719,,429.94220298203743,264.9800109863281,,422.62709584345464,255.50999450683594,,424.8107144355948,264.510009765625,,17644100,80521800
2024-10-30,,,429.3069763183594,257.54998779296875,,435.2324917274877,263.3500061035156,,428.880187758029,255.82000732421875,,434.18039280239805,258.0400085449219,,29749100,53993600
2024-10-31,,,403.32208251953125,249.85000610351562,,413.05898072406984,259.75,,403.2724369212272,249.25,,412.2649237627877,257.989990234375,,53971000,66575300
2024-11-01,,,407.3121032714844,248.97999572753906,,412.4038816750557,254.0,,404.46349406157685,246.6300048828125,,405.96225191647693,252.0399932861328,,24230400,57544800
2024-11-04,,,405.41632080078125,242.83999633789062,,407.3617375208185,248.89999389648438,,402.5478716062057,238.8800048828125,,406.74633205416956,244.55999755859375,,19672300,68802400
2024-11-05,,,408.3939514160156,251.44000244140625,,411.8083202953773,255.27999877929688,,405.039133016745,246.2100067138672,,405.3269805306338,247.33999633789062,,17626000,69282500
2024-11-06,,,417.0489807128906,288.5299987792969,,417.31698816741806,289.5899963378906,,407.4609595048601,275.6199951171875,,409.346825702744,284.6700134277344,,26681800,165228700
2024-11-07,,,422.2598571777344,296.9100036621094,,423.66928922885575,299.75,,416.75122569160607,285.5199890136719,,418.14078738908074,288.8900146484375,,19901800,117309200
2024-11-08,,,419.3913879394531,321.2200012207031,,423.3218709209174,328.7099914550781,,418.6370415012291,297.6600036621094,,422.15067113853826,299.1400146484375,,16891400,204782800
2024-11-11,,,414.8951721191406,350.0,,421.6444892164841,358.6400146484375,,412.90014011467326,336.0,,419.37154486777723,346.29998779296875,,24503300,210521600
2024-11-12,,,419.87774658203125,328.489990234375,,421.27724345465793,345.8399963378906,,414.09120276331856,323.30999755859375,,415.1333664626366,342.739990234375,,19401200,155726000
2024-11-13,,,422.0315856933594,330.239990234375,,426.13078508233804,344.6000061035156,,415.0936518803662,322.5,,418.4981158636683,335.8500061035156,,21502200,125405600
2024-11-14,,,423.7090148925781,311.17999267578125,,424.9794756745813,329.9800109863281,,416.87034165331505,310.3699951171875,,421.83308381585454,327.69000244140625,,30246900,120726100
2024-11-15,,,411.9075927734375,320.7200012207031,,419.64945830467593,324.67999267578125,,410.5577414665236,309.2200012207031,,416.69168340974903,310.57000732421875,,28247600,114440300
2024-11-18,,,412.6619567871094,338.739990234375,,415.28226896658396,348.54998779296875,,409.0292257942814,330.010009765625,,411.77857411978533,340.7300109863281,,24727000,126085600
2024-11-19,,,414.6767883300781,346.0,,414.825664526232,347.3800048828125,,408.4832659585283,332.75,,410.03163897887276,335.760009765625,,18133500,88852500
2024-11-20,,,412.3939208984375,342.0299987792969,,414.18052617467214,346.6000061035156,,407.52050466835993,334.29998779296875,,413.76364252316546,345.0,,19191700,66340700
2024-11-21,,,410.61370849609375,339.6400146484375,,417.48594978990576,347.989990234375,,408.047821251109,335.2799987792969,,417.2074811714516,343.80999755859375,,20780200,58011700
2024-11-22,,,414.72113037109375,352.55999755859375,,415.11893833486243,361.5299987792969,,408.8135895391823,337.70001220703125,,409.1218929874132,341.0899963378906,,24814600,89140700
2024-11-25,,,416.5013732910156,338.5899963378906,,418.778836873561,361.92999267578125,,412.58290247238904,338.20001220703125,,416.09361024787086,360.1400146484375,,27691100,95890900
2024-11-26,,,425.6510925292969,338.2300109863281,,426.69537265560376,346.9599914550781,,416.5610569682543,335.6600036621094,,417.29700327286355,341.0,,23458900,62295900
2024-11-27,,,420.67840576171875,332.8900146484375,,424.8952553598379,342.54998779296875,,419.71370546967114,326.5899963378906,,422.78681538537654,341.79998779296875,,18332400,57896400
2024-11-29,,,421.1458740234375,345.1600036621094,,422.55812738435895,345.45001220703125,,415.5168010593915,334.6499938964844,,417.7942952020102,336.0799865722656,,16271900,37167600
2024-12-02,,,428.624755859375,357.0899963378906,,430.63370587040276,360.0,,419.0075879189551,351.1499938964844,,419.26617676175783,352.3800048828125,,20207200,77986500
2024-12-03,,,428.84356689453125,351.4200134277344,,430.1066156030698,355.69000244140625,,425.40245343840513,348.20001220703125,,427.4909833141871,351.79998779296875,,18302000,58267200
2024-12-04,,,435.0295715332031,357.92999267578125,,437.2672755840065,358.1000061035156,,430.26573974460115,348.6000061035156,,430.6635477279166,353.0,,26009400,50810900
2024-12-05,,,440.2011413574219,369.489990234375,,442.2300015529848,375.42999267578125,,433.7864078777922,359.5,,435.5268443828614,359.8699951171875,,21697800,81403600
2024-12-06,,,441.14593505859375,389.2200012207031,,443.6621076103015,389.489990234375,,439.3557536946216,370.79998779296875,,439.88285607578405,377.4200134277344,,18821000,81455800
2024-12-09,,,443.5825500488281,389.7900085449219,,445.8799237829371,404.79998779296875,,438.09272702914495,378.010009765625,,440.1812568830996,397.6099853515625,,19144400,96359200
2024-12-10,,,440.9072265625,400.989990234375,,447.16286075507645,409.7300109863281,,439.186700287295,390.8500061035156,,441.961461676973,392.67999267578125,,18469500,97563600
2024-12-11,,,446.5363464355469,424.7699890136719,,447.8889300799693,424.8800048828125,,441.62334015579273,402.3800048828125,,441.62334015579273,409.70001220703125,,19200200,104287600
2024-12-12,,,447.10321044921875,418.1000061035156,,453.66714837494953,429.29998779296875,,446.65565750056305,415.0,,446.65565750056305,424.8399963378906,,20834800,87752200
2024-12-13,,,444.8257141113281,436.2300109863281,,448.9629838704377,436.29998779296875,,443.14494732322726,415.7099914550781,,445.98933356109154,420.0,,20177800,89000200
2024-12-16,,,449.1221008300781,463.0199890136719,,449.70887289523523,463.19000244140625,,442.84658679582157,436.1499938964844,,444.82570192667384,441.0899963378906,,23598800,114083800
2024-12-17,,,451.9764404296875,479.8599853515625,,452.80192160914675,483.989990234375,,447.1131792784758,457.510009765625,,448.5453123373024,475.8999938964844,,22733500,131223000
2024-12-18,,,434.999755859375,440.1300048828125,,450.17634202962637,488.5400085449219,,434.6317523490202,427.010009765625,,448.8536235978926,466.5,,24444500,149340800
2024-12-19,,,434.6416931152344,436.1700134277344,,440.7580781855559,456.3599853515625,,433.9355816606558,420.0199890136719,,439.2066057877418,451.8800048828125,,22963700,118566100
2024-12-20,,,434.2140808105469,421.05999755859375,,441.3150464611244,447.0799865722656,,426.28763393531244,417.6400146484375,,430.7431322726768,425.510009765625,,64263700,132216200
2024-12-23,,,432.8714294433594,430.6000061035156,,435.25830776300677,434.510009765625,,430.4646409959487,415.4100036621094,,434.35327712310794,431.0,,19152500,72698100
2024-12-24,,,436.92913818359375,462.2799987792969,,437.1976821134136,462.7799987792969,,431.8172430131867,435.1400146484375,,432.27472070918293,435.8999938964844,,7164500,59551800
2024-12-26,,,435.7157897949219,454.1300048828125,,438.5303413291557,465.3299865722656,,434.24389716434194,451.0199890136719,,436.6804901261448,465.1600036621094,,8194200,76366400
2024-12-27,,,428.1772155761719,431.6600036621094,,432.8415878431465,450.0,,424.020065946368,426.5,,432.22498090820386,449.5199890136719,,18117700,82666800
2024-12-30,,,422.5083312988281,417.4100036621094,,425.21346797282456,427.0,,419.5943507529856,415.75,,423.7316203926744,419.3999938964844,,13158700,64941000
2024-12-31,,,419.1965637207031,403.8399963378906,,424.3979934566231,427.92999267578125,,418.36115784079396,402.5400085449219,,423.77143145899026,423.7900085449219,,13246500,76825100
2025-01-02,,,416.2925109863281,379.2799987792969,,423.74159992080814,392.7300109863281,,412.5829142901712,373.0400085449219,,423.2045424399656,390.1000061035156,,16896500,109710700
2025-01-03,,,421.0364685058594,410.44000244140625,,421.712745134401,411.8800048828125,,417.2472919522773,379.45001220703125,,418.77885425500915,381.4800109863281,,16662900,95423300
2025-01-06,,,425.5118713378906,411.04998779296875,,431.9465149926899,426.42999267578125,,423.15482788109534,401.70001220703125,,425.66104554069966,423.20001220703125,,20573600,85516500
2025-01-07,,,420.0617980957031,394.3599853515625,,428.29654775990844,414.3299865722656,,418.50037065706186,390.0,,426.655570865203,405.8299865722656,,18139100,75699500
2025-01-08,,,422.2398376464844,394.94000244140625,,424.6366709818625,402.5,,419.2363524426034,387.3999938964844,,421.145842919639,392.95001220703125,,15054600,73038800
2025-01-10,,,416.6604919433594,394.739990234375,,422.38899347611215,399.2799987792969,,412.7519459369572,377.2900085449219,,422.30944402253056,391.3999938964844,,20201100,62287300
2025-01-13,,,414.9101257324219,403.30999755859375,,416.21296436365594,403.7900085449219,,410.03690951971083,380.07000732421875,,412.97077003054903,383.2099914550781,,17604800,67580500
2025-01-14,,,413.3984375,396.3599853515625,,417.4461724776856,422.6400146484375,,408.4754763868852,394.5400085449219,,415.5267269300622,414.3399963378906,,16935900,84565000
2025-01-15,,,423.9802551269531,428.2200012207031,,425.8101960648602,429.79998779296875,,415.984184442192,405.6600036621094,,416.83950040874134,409.8999938964844,,19637800,81375500
2025-01-16,,,422.25970458984375,413.82000732421875,,427.1428756329152,424.0,,422.07077084126166,409.1300048828125,,426.35721474684357,423.489990234375,,15300000,68335200
2025-01-17,,,426.6853942871094,426.5,,432.1056227420966,439.739990234375,,425.8301086663914,419.75,,431.717739483304,421.5,,26197500,94991400
2025-01-21,,,426.1583251953125,424.07000732421875,,428.54520356031776,433.20001220703125,,423.2741792396476,406.30999755859375,,427.8490471438773,432.6400146484375,,26085700,87320900
2025-01-22,,,443.7615966796875,415.1099853515625,,444.8257262250376,428.0,,433.6173259954359,414.5899963378906,,435.168798403502,416.80999755859375,,27803800,60963300
